RARNUM,StreetAddr,ZIP5,UseCode,YearBuilt,SQFTmain,Units,TotalVal
5517010015,118 N OXFORD AVE,90004,Residential,1909,2596,1,269081
5517011032,123 N HOBART BLVD,90004,Residential,1911,2733,1,77351
5517015005,155 S HARVARD BLVD,90004,Residential,1919,2312,1,475530
5517015035, ,0,Residential,0,0,0,89180
5517005028,133 N OXFORD AVE,90004,Residential,1907,3471,4,321657
5517006022,169 S OXFORD AVE,90004,Residential,1912,4144,6,829950
5517008022,228 S OXFORD AVE,90004,Residential,1917,3600,1,91875
5517011013,223 N HOBART BLVD,90004,Residential,1918,1610,1,246835
5517011030,133 N HOBART BLVD,90004,Residential,1912,1619,1,376130
5517015002,139 S HARVARD BLVD,90004,Residential,1920,1512,1,587000
5517016021,134 N HOBART BLVD,90004,Residential,1911,1986,1,574000
5517008027,200 S OXFORD AVE,90004,Residential,1921,4589,12,414804
5517009010,150 S OXFORD AVE,90004,Residential,1957,7206,12,614350
5517009012,145 S SERRANO AVE,90004,Residential,1921,3007,2,329379
5517012031,119 S HOBART BLVD,90004,Residential,1912,2625,1,171799
5517014012,4167 W 3RD ST,90020,Commercial,1912,2876,1,282093
5517015016,124 S HOBART BLVD,90004,Residential,1911,1392,1,466718
5517016005,210 N HOBART BLVD,90004,Residential,1918,1834,1,307706
5517006014,111 S OXFORD AVE,90004,Residential,1958,8022,8,588212
5517010026,211 N SERRANO AVE,90004,Residential,1919,1683,1,488476
5517010036,206 N OXFORD AVE,90004,Residential,1919,1745,1,249815
5517011024,106 N SERRANO AVE,90004,Residential,1917,2208,1,590729
5517014007,249 S HARVARD BLVD,90004,Residential,1929,22449,40,959147
5517015004,149 S HARVARD BLVD,90004,Residential,1919,1526,1,394869
5517016010,211 N HARVARD BLVD,90004,Residential,1919,1403,1,299646
5517017007,203 N KINGSLEY DR,90004,Residential,1914,2639,1,403304
5517008034,258 S OXFORD AVE,90004,Commercial,1983,4743,0,888916
5517011035,101 N HOBART BLVD,90004,Residential,1916,3083,2,221742
5517015034,4252 W 1ST ST,90004,Residential,1921,23758,34,3643705
5517016036,109 N HARVARD BLVD,90004,Residential,1912,1957,1,616000
5517018016,127 S KINGSLEY DR,90004,Residential,1908,2654,1,263280
5517018018,133 S KINGSLEY DR,90004,Residential,1910,1799,4,103611
5517006009,137 S OXFORD AVE,90004,Residential,1957,11342,20,1358701
5517010024,201 N SERRANO AVE,90004,Residential,1919,1966,1,67757
5517013025,233 S HOBART BLVD,90004,Residential,1966,42048,48,3434574
5517013026,238 S SERRANO AVE,90004,Residential,1972,27252,51,2150395
5517015026,172 S HOBART BLVD,90004,Residential,1913,1742,1,379600
5517017010,222 N HARVARD BLVD,90004,Residential,1919,1736,0,501659
5517018021,149 S KINGSLEY DR,90004,Residential,1910,2568,1,602723
5517020008,239 S ARDMORE AVE,90004,Residential,1910,1720,1,485981
5517020009,247 S ARDMORE AVE,90004,Residential,1911,1979,1,721270
5517012003,112 S SERRANO AVE,90004,Residential,1911,1645,1,235389
5517013027,258 S SERRANO AVE,90004,Residential,1973,27252,52,5591409
5517016016,108 N HOBART BLVD,90004,Residential,1920,1256,1,385486
5517016031,133 N HARVARD BLVD,90004,Residential,1919,1411,1,392357
5517019023,218 S HARVARD BLVD,90004,Residential,1916,2693,1,511579
5517022015,151 N ARDMORE AVE,90004,Residential,1908,1260,1,100361
5517022018,139 N ARDMORE AVE,90004,Residential,1918,1494,1,483223
5518002024,158 S ARDMORE AVE,90004,Residential,1910,2244,1,65750
5518004023,225 N MARIPOSA AVE,90004,Institutional,1991,8066,0,893491
5517013022,4220 W 2ND ST,90004,Residential,1909,2619,2,290289
5517015033, ,0,Residential,0,0,0,89180
5517017006,207 N KINGSLEY DR,90004,Residential,1912,1308,1,176028
5517017014,206 N HARVARD BLVD,90004,Residential,1919,2105,1,618000
5517018017,129 S KINGSLEY DR,90004,Residential,1910,1783,1,489847
5517019030,261 S KINGSLEY DR,90004,Commercial,1965,37567,0,3241756
5517020005,225 S ARDMORE AVE,90004,Residential,1914,2352,1,70354
5517022038,150 N KINGSLEY DR,90004,Residential,1911,2602,1,506845
5518002023,162 S ARDMORE AVE,90004,Residential,1910,3096,1,188481
5518004021,4115 COUNCIL ST,90004,Residential,1921,2000,2,264271
5517014024,"254 S HOBART BLVD, UNIT   4",90004,Residential,1981,1444,1,316420
5517014025,"254 S HOBART BLVD, UNIT   5",90004,Residential,1981,1444,1,290542
5517016030,139 N HARVARD BLVD,90004,Residential,1920,1968,1,82610
5517017030,143 N KINGSLEY DR,90004,Residential,1909,1468,1,211159
5517020028,4051 W 3RD ST,90020,Commercial,1978,7548,0,2005005
5518003009,111 N NORMANDIE AVE,90004,Residential,1963,8742,14,1617543
5518003023,152 N ARDMORE AVE,90004,Residential,1949,1797,2,281042
5518003024,151 N NORMANDIE AVE,90004,Residential,1986,9108,16,2109534
5518005031,139 N MARIPOSA AVE,90004,Residential,1957,6210,8,320273
5517017032,131 N KINGSLEY DR,90004,Residential,1910,2020,1,328121
5517021003,115 S ARDMORE AVE,90004,Residential,1914,2048,1,668878
5517021005,123 S ARDMORE AVE,90004,Residential,1909,2011,1,444176
5518002001,4100 W 1ST ST,90004,Residential,1963,19320,23,2300787
5518005026,4108 COUNCIL ST,90004,Residential,1941,3372,4,504279
5518005029,132 N NORMANDIE AVE,90004,Residential,1958,6080,8,789741
5517014023,"254 S HOBART BLVD, UNIT   3",90004,Residential,1981,1444,1,279018
5517015030, ,0,Residential,0,0,0,71389
5517016032,129 N HARVARD BLVD,90004,Residential,1913,1852,1,173869
5517017012,212 N HARVARD BLVD,90004,Residential,1919,1223,1,232365
5517019003,219 S KINGSLEY DR,90004,Residential,1911,2047,1,279476
5517020027,202 S KINGSLEY DR,90004,Residential,1910,4052,1,969000
5518001019,250 S ARDMORE AVE,90004,Residential,1912,1754,1,246169
5517015003,145 S HARVARD BLVD,90004,Residential,1912,1463,1,600000
5517016011,215 N HARVARD BLVD,90004,Residential,1919,1611,1,230842
5517019017,250 S HARVARD BLVD,90004,Residential,2004,10080,8,1750581
5517020025,214 S KINGSLEY DR,90004,Residential,1911,2746,1,277288
5517021011,153 S ARDMORE AVE,90004,Residential,1910,2524,1,77346
5517017005,211 N KINGSLEY DR,90004,Residential,1913,1161,1,185882
5517017041,4356 BEVERLY BLVD,90004,Commercial,1948,1992,2,232922
5517018008,148 S HARVARD BLVD,90004,Residential,1916,1326,1,109269
5517019006,237 S KINGSLEY DR,90004,Residential,1910,2713,1,263053
5517022014,201 N ARDMORE AVE,90004,Residential,1922,1437,1,432000
5518004005,208 N ARDMORE AVE,90004,Residential,1922,1353,1,259515
5518007003,215 N MARIPOSA AVE,90004,Residential,1990,7300,8,509560
5518010002,182 N MARIPOSA AVE,90004,Residential,1911,1430,1,51911
5517015001,135 S HARVARD BLVD,90004,Residential,1922,1388,1,205919
5517017038,4209 W 1ST ST,90004,Residential,1916,2888,2,86950
5517019009,249 S KINGSLEY DR,90004,Commercial,1965,0,0,277166
5517020020,238 S KINGSLEY DR,90004,Residential,1910,2254,1,278865
5517020022,228 S KINGSLEY DR,90004,Residential,1910,2355,1,265099
5517021007,133 S ARDMORE AVE,90004,Residential,1908,2963,2,364101
5517021009,143 S ARDMORE AVE,90004,Residential,1908,2557,1,343497
5517022009,221 N ARDMORE AVE,90004,Commercial,1959,0,0,70010
5518001028,200 S ARDMORE AVE,90004,Residential,1911,2380,1,634000
5518003016,122 N ARDMORE AVE,90004,Residential,1909,1700,1,248148
5518004008,201 N NORMANDIE AVE,90004,Residential,1923,7956,16,1184615
5517017042,4370 BEVERLY BLVD,90004,Commercial,1967,600,1,424758
5517018007,154 S HARVARD BLVD,90004,Residential,1910,1661,1,184085
5517020007,235 S ARDMORE AVE,90004,Residential,1910,2569,1,814581
5517020016,260 S KINGSLEY DR,90004,Residential,1910,1766,1,404366
5517022011,213 N ARDMORE AVE,90004,Residential,1921,1276,1,61324
5518001029,4005 W 3RD ST,90020,Commercial,1995,40,1,920299
5518002021,174 S ARDMORE AVE,90004,Residential,1910,1856,1,382542
5518008018,228 S MARIPOSA AVE,90004,Residential,1956,14257,16,837548
5517019012,4101 W 3RD ST,90020,Commercial,1972,2160,0,2815000
5517020003,215 S ARDMORE AVE,90004,Residential,1911,2621,1,358193
5517021026,144 S KINGSLEY DR,90004,Residential,1910,1600,1,533832
5517022007,4300 BEVERLY BLVD,90004,Commercial,1924,4752,0,384243
5518001007,235 S NORMANDIE AVE,90004,Residential,1956,8501,14,540549
5518002019,184 S ARDMORE AVE,90004,Residential,1921,5070,4,965383
5517017021,124 N HARVARD BLVD,90004,Residential,1912,1672,1,351447
5517021008,139 S ARDMORE AVE,90004,Residential,1908,2147,1,118695
5518001004,215 S NORMANDIE AVE,90004,Residential,1962,9158,12,678983
5518002018,4019 W 2ND ST,90004,Residential,1919,2413,2,400514
5518005001,4005 W 1ST ST,90004,Residential,1958,8286,14,1248566
5517018019,139 S KINGSLEY DR,90004,Residential,1911,2292,1,305344
5517020023,224 S KINGSLEY DR,90004,Residential,1910,2532,1,137487
5518003018,130 N ARDMORE AVE,90004,Residential,1909,1682,1,512000
5518006025,142 N NORMANDIE AVE,90004,Residential,1985,5510,7,1260000
5518010008,168 N MARIPOSA AVE,90004,Residential,1958,6210,8,503585
5518010029,111 N ALEXANDRIA AVE,90004,Residential,1958,6210,8,343528
5518012019,106 N ALEXANDRIA AVE,90004,Residential,1910,2379,1,74463
5517019010,255 S KINGSLEY DR,90004,Commercial,1971,0,0,277166
5517020021,234 S KINGSLEY DR,90004,Residential,1911,2176,1,327509
5517022010,217 N ARDMORE AVE,90004,Commercial,1959,4400,0,323324
5517022023,119 N ARDMORE AVE,90004,Residential,1908,1260,1,169384
5518001002,209 S NORMANDIE AVE,90004,Residential,1964,14820,15,1186392
5518003015,118 N ARDMORE AVE,90004,Residential,1910,1342,1,168685
5518005003,111 N MARIPOSA AVE,90004,Residential,1959,7426,12,1114789
5518008003,213 S ALEXANDRIA AVE,90004,Residential,1958,7305,10,184357
5518009023,140 S MARIPOSA AVE,90004,Residential,1965,22128,31,1223576
5518010011,157 N ALEXANDRIA AVE,90004,Residential,1917,1160,1,220437
5518012034,180 N ALEXANDRIA AVE,90004,Residential,1914,1046,1,78137
5518013024,130 S ALEXANDRIA AVE,90004,Residential,1990,41181,30,3367229
5517022012,209 N ARDMORE AVE,90004,Residential,1921,1276,1,57355
5518003021,142 N ARDMORE AVE,90004,Residential,1910,1680,1,420141
5518004007,200 N ARDMORE AVE,90004,Residential,1922,1353,1,454628
5518007001,3902 W 2ND ST,90004,Residential,1941,6114,6,721882
5518010009,163 N ALEXANDRIA AVE,90004,Residential,1924,1252,1,73966
5517019031,4118 W 2ND ST,90004,Residential,1915,1490,1,435467
5517014901, ,0, ,0,0,0,0
5517008900, ,0, ,0,0,0,0
5518002036,121 S NORMANDIE AVE,90004,Residential,1974,32622,35,1595901
5518004031,4254 BEVERLY BLVD,90004,Commercial,1969,0,0,228310
5517021033,108 S KINGSLEY DR,90004,Residential,1911,1851,1,374764
5517022034,134 N KINGSLEY DR,90004,Residential,1910,1781,1,431723
5517022035,138 N KINGSLEY DR,90004,Residential,1910,2100,2,680814
5518003006,123 N NORMANDIE AVE,90004,Residential,1953,7598,10,652982
5518007020,200 S NORMANDIE AVE,90004,Residential,1920,5460,9,218021
5518008014,260 S MARIPOSA AVE,90004,Residential,1927,21640,40,865110
5518008015,252 S MARIPOSA AVE,90004,Residential,1961,20472,23,1109607
5518014030,"214 S ALEXANDRIA AVE, 104",90004,Residential,2007,1090,1,314842
5518008012,263 S ALEXANDRIA AVE,90004,Commercial,1924,10650,0,1912783
5518015017,141 S KENMORE AVE,90004,Residential,1922,3612,4,596963
5518018004,244 N KENMORE AVE,90004,Residential,1924,4636,4,278560
5518018017,225 N CATALINA ST,90004,Residential,1950,5134,8,637833
5518018018,231 N CATALINA ST,90004,Residential,1925,2645,3,161185
5518022019,217 S BERENDO ST,90004,Residential,1924,11472,24,1072837
5518010028,116 N MARIPOSA AVE,90004,Residential,1921,1814,2,470305
5518012002,105 N EDGEMONT ST,90004,Residential,1940,3260,4,189603
5518012037,142 N ALEXANDRIA AVE,90004,Residential,1979,4410,4,397027
5518014024,266 S ALEXANDRIA AVE,90004,Commercial,1963,6147,0,378447
5518014033,"214 S ALEXANDRIA AVE, 107",90004,Residential,2007,1610,1,463314
5518015013,117 S KENMORE AVE,90004,Residential,1923,2690,2,299646
5518016002,"146 N EDGEMONT ST, NO 1",90004,Residential,1927,3597,4,517338
5518018015,217 N CATALINA ST,90004,Residential,1923,4018,4,368754
5518018022, ,0,Commercial,0,0,0,42171
5518020014,114 S KENMORE AVE,90004,Residential,1939,2760,4,573042
5518020016,124 S KENMORE AVE,90004,Residential,1923,4972,4,842392
5518023008,120 S CATALINA ST,90004,Residential,1921,5332,4,427804
5518024025,"147 N BERENDO STREET, 103",90004,Residential,2009,1530,1,436974
5518007019,208 S NORMANDIE AVE,90004,Residential,1953,7079,12,345424
5518010005,171 N ALEXANDRIA AVE,90004,Residential,1989,4040,7,1024630
5518010025,123 N ALEXANDRIA AVE,90004,Residential,1921,2361,1,227701
5518012005,121 N EDGEMONT ST,90004,Residential,1925,4554,4,938094
5518014031,"214 S ALEXANDRIA AVE, 105",90004,Residential,2007,1570,1,431724
5518017012,162 N EDGEMONT ST,90004,Residential,1926,3868,4,632630
5518018002, ,0,Commercial,0,0,0,191181
5518024006,120 N CATALINA ST,90004,Residential,1926,1552,1,376702
5518024027,"147 N BERENDO STREET, 202",90004,Residential,2009,1410,1,379112
5518010010,162 N MARIPOSA AVE,90004,Residential,1958,6210,8,163563
5518012010,147 N EDGEMONT ST,90004,Residential,1925,3414,2,60752
5518014023,264 S ALEXANDRIA AVE,90004,Residential,1922,4383,0,964351
5518018007,226 N KENMORE AVE,90004,Residential,1923,5330,4,318512
5518018014,211 N CATALINA ST,90004,Residential,1949,4008,6,489851
5518021006,229 S CATALINA ST,90004,Residential,1923,5920,4,278846
5518023007,128 S CATALINA ST,90004,Residential,1925,7244,5,351054
5518007002,209 S MARIPOSA AVE,90004,Residential,1964,8784,20,1536945
5518011012,201 N ALEXANDRIA AVE,90004,Residential,1924,3243,3,715000
5518014020,244 S ALEXANDRIA AVE,90004,Residential,1923,4228,4,374760
5518014037,"214 S ALEXANDRIA AVE, 204",90004,Residential,2007,1090,1,352749
5518017001,4054 BEVERLY BLVD,90004,Commercial,1949,3200,0,301898
5518022010,3629 W 3RD ST,90020,Commercial,1941,3195,0,947504
5518025002,240 N CATALINA ST,90004,Residential,1920,1640,1,60949
5518027008,116 N BERENDO ST,90004,Residential,1963,6994,10,1306403
5518011014, ,0,Residential,0,0,0,1979
5518012008,137 N EDGEMONT ST,90004,Residential,1939,3012,4,370521
5518014012,3701 W 3RD ST,90020,Commercial,1994,16730,0,4328573
5518014034,"214 S ALEXANDRIA AVE, 201",90004,Residential,2007,1120,1,342218
5518026016,217 N NEW HAMPSHIRE AVE,90004,Residential,1922,5344,4,565000
5518028009,155 S NEW HAMPSHIRE AVE,90004,Residential,1924,5772,4,312211
5518017027,165 N KENMORE AVE,90004,Residential,1924,5764,4,457935
5518018008,220 N KENMORE AVE,90004,Residential,1940,4268,6,153750
5518019013,121 N CATALINA ST,90004,Residential,1937,5268,5,695891
5518022011,3617 W 3RD ST,90020,Commercial,1930,7500,0,1485713
5518022022,201 S BERENDO ST,90004,Residential,1923,12092,24,490522
5518024003,136 N CATALINA ST,90004,Residential,1922,3216,5,322829
5518025007,214 N CATALINA ST,90004,Residential,1922,4244,4,759979
5518014027,"214 S ALEXANDRIA AVE, 101",90004,Residential,2007,1120,1,336955
5518018005,236 N KENMORE AVE,90004,Residential,1924,5293,4,1100000
5518022005,222 S CATALINA ST,90004,Residential,1923,5612,4,954313
5518023009,114 S CATALINA ST,90004,Residential,1921,4294,4,232491
5518027004,140 N BERENDO ST,90004,Residential,1987,8354,9,1920000
5518028002,105 S NEW HAMPSHIRE AVE,90004,Residential,1923,4260,4,703920
5518014036,"214 S ALEXANDRIA AVE, 203",90004,Residential,2007,1310,1,365792
5518019019,157 N CATALINA ST,90004,Residential,1924,3272,1,723100
5518025001,246 N CATALINA ST,90004,Residential,1921,2117,2,716360
5518025018,247 N BERENDO ST,90004,Residential,1923,4383,5,649497
5518031004,125 S VERMONT AVE,90004,Commercial,1925,8856,0,1131186
5518017025,207 N KENMORE AVE,90004,Residential,1989,12978,17,849532
5518023001,164 S CATALINA ST,90004,Residential,1921,4688,6,472584
5518025005,226 N CATALINA ST,90004,Residential,1921,3124,3,438654
5518025009,200 N CATALINA ST,90004,Residential,1927,2692,1,111555
5518013021,110 S ALEXANDRIA AVE,90004,Residential,1920,2537,2,307292
5518021014,222 S KENMORE AVE,90004,Residential,1924,6240,5,882733
5518028007,139 S NEW HAMPSHIRE AVE,90004,Residential,1923,5394,4,419642
5518028022,100 S BERENDO ST,90004,Residential,1923,8680,8,160158
5518031003,117 S VERMONT AVE,90004,Commercial,1952,3285,0,573786
5518014019,238 S ALEXANDRIA AVE,90004,Residential,1924,10764,12,1850000
5518016009,112 N EDGEMONT ST,90004,Residential,1941,3636,4,84351
5518017006,210 N EDGEMONT ST,90004,Residential,1927,4936,4,602724
5518021011,201 S CATALINA ST,90004,Residential,1923,4880,4,96154
5518024018,141 N BERENDO ST,90004,Residential,1921,2337,1,403704
5518030022,205 S VERMONT AVE,90004,Commercial,1987,30862,20,12410219
5518022002,206 S CATALINA ST,90004,Residential,1923,5534,4,1007212
5518031007,139 S VERMONT AVE,90004,Commercial,1921,5036,2,452687
5518033003,3800 BEVERLY BLVD,90004,Commercial,1927,13964,0,591532
5518015014,123 S KENMORE AVE,90004,Residential,1922,3972,4,205516
5518017028,4060 BEVERLY BLVD,90004,Commercial,1967,3185,1,487116
5518019010,3801 W 1ST ST,90004,Residential,1937,9678,8,350379
5518026008,214 N BERENDO ST,90004,Residential,1921,2674,1,466576
5518033013,222 N NEW HAMPSHIRE AVE,90004,Residential,1923,5448,4,465666
5520002046,601 N NORMANDIE AVE,90004,Residential,1990,5724,9,485215
5518026010,204 N BERENDO ST,90004,Residential,1922,2888,2,450232
5518033007,236 N NEW HAMPSHIRE AVE,90004,Residential,1922,5404,4,94157
5520008008,535 N HELIOTROPE DR,90004,Residential,1962,8226,12,1485000
5520008025,508 N KENMORE AVE,90004,Residential,1964,13099,15,314561
5520009013,570 N ALEXANDRIA AVE,90004,Residential,1922,2419,2,68954
5520010023,539 N ALEXANDRIA AVE,90004,Residential,1920,1477,1,527000
5518028011,207 S NEW HAMPSHIRE AVE,90004,Residential,1910,3389,4,325977
5518028018,130 S BERENDO ST,90004,Residential,1922,5748,4,100551
5518031008,147 S VERMONT AVE,90004,Commercial,1969,0,0,841555
5518033017,200 N NEW HAMPSHIRE AVE,90004,Residential,1924,5339,4,900000
5520002033,4600 MELROSE AVE,90029,Commercial,1968,1653,0,1055443
5520003003,667 N MARIPOSA AVE,90004,Residential,1921,2140,1,226071
5520009012,4312 CLINTON ST,90004,Residential,1917,6133,5,188426
5520009019,542 N ALEXANDRIA AVE,90004,Residential,1925,11474,24,620619
5520010040,"532 N MARIPOSA AVE, 201",90004,Residential,2007,1510,1,477541
5518024032,"147 N BERENDO STREET, PH1",90004,Residential,2009,1470,1,425221
5518028001,3700 W 1ST ST,90004,Residential,1949,6336,12,1071501
5518029006,226 S BERENDO ST,90004,Residential,1926,23920,48,2019574
5518029013,231 S NEW HAMPSHIRE AVE,90004,Residential,1922,6508,4,1008473
5518033014,216 N NEW HAMPSHIRE AVE,90004,Residential,1923,5678,4,367331
5520004050,626 N MARIPOSA AVE,90004,Residential,1992,5888,5,430217
5520008012,553 N HELIOTROPE DR,90004,Residential,1914,1980,2,200392
5520009009,549 N KENMORE AVE,90004,Residential,1921,6374,6,116554
5520010029,4408 CLINTON ST,90004,Residential,1953,9996,14,1311519
5520011032,542 N NORMANDIE AVE,90004,Residential,1988,11700,12,2148101
5518026026,200 N BERENDO ST,90004,Residential,1922,2860,2,841604
5518027001,154 N BERENDO ST,90004,Residential,1922,1958,1,469981
5518029009,208 S BERENDO ST,90004,Residential,1923,5388,4,152784
5520003001,4550 MELROSE AVE,90029,Commercial,1953,3796,0,474545
5520010002,504 N MARIPOSA AVE,90004,Residential,1946,5056,8,177306
5520010026,555 N ALEXANDRIA AVE,90004,Residential,1921,1786,2,463926
